"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr","year","industry","employees","revenue","growth","employeesgroup","revenuegroup","growthgroup"
"35","Norcross","Leonisa USA",13135050311,"Atlanta-Sandy Springs-Marietta, GA",4924718,-84.199242,33.951662,"5240 Langford Park Dr NW, Norcross, Georgia, 30071",2014,"Retail",18,6229322,1.1293,1,1,2
"36","Norcross","Lowden & Associates, Inc",13135050311,"Atlanta-Sandy Springs-Marietta, GA",4924718,-84.208124,33.957521,"3105 Medlock Bridge Rd, Norcross, Georgia, 30071",2008,"Human Resources",0,55214074,0.9333,1,3,1
"37","Norcross","Southern Lighting Source",13135050311,"Atlanta-Sandy Springs-Marietta, GA",4924718,-84.208118,33.95747,"3103 Medlock Bridge Rd, Norcross, Georgia, 30071",2014,"Construction",14,12943000,2.0018,1,2,2
"38","Atlanta","AirWatch",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.349755,33.930525,"1155 Perimeter Ctr W, Atlanta, Georgia, 30338",2012,"Software",344,21729345,8.209,3,2,3
"39","Atlanta","Allconnect",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.35323,33.916855,"4 Concourse Pkwy, Atlanta, Georgia, 30328",2012,"Consumer Products & Services",652,97543435,1.273,3,3,2
"40","Atlanta","BroadSource",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.351151,33.916209,"5901 Peachtree-Dunwoody Rd, Atlanta, Georgia, 30328",2008,"Business Products & Services",22,2719375,5.3905,2,1,3
"41","Atlanta","E4E Solutions",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354991,33.918968,"990 Hammond Dr, Atlanta, Georgia, 30328",2013,"Energy",20,6158703,7.8441,1,1,3
"42","Atlanta","Equity Loans",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.347893,33.919311,"1150 Hammond Dr, Atlanta, Georgia, 30328",2013,"Financial Services",201,23055341,6.5481,3,2,3
"43","Atlanta","Futurewave Systems",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354744,33.917386,"5 Concourse Pkwy, Atlanta, Georgia, 30328",2015,"Human Resources",208,7700350,27.0013,3,1,3
"44","Atlanta","General Freight Services",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.355721,33.917458,"6 Concourse Pkwy, Atlanta, Georgia, 30328",2008,"Logistics & Transportation",67,63582128,0.9026,2,3,1
"45","Atlanta","GoldMax",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.361779,33.912414,"5775 Glenridge Dr, Atlanta, Georgia, 30328",2013,"Retail",527,267900000,8.5302,3,4,3
"46","Atlanta","Hathaway Construction Company",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.351151,33.916209,"5901 Peachtree-Dunwoody Rd, Atlanta, Georgia, 30328",2009,"Construction",39,150600000,2.351,2,4,2
"47","Atlanta","HealthLink Dimensions",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.355711,33.917511,"2 Concourse Pkwy, Atlanta, Georgia, 30328",2014,"Business Products & Services",13,4309000,1.3495,1,1,2
"48","Atlanta","Jabian Consulting",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.349279,33.930307,"1117 Perimeter Ctr W, Atlanta, Georgia, 30338",2014,"IT Services",92,19426068,1.0621,2,2,2
"49","Atlanta","JDC Group",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354991,33.918968,"990 Hammond Dr, Atlanta, Georgia, 30328",2015,"IT Services",141,12021731,2.5972,3,2,2
"50","Atlanta","LSN Mobile",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354246,33.92208,"30328, Atlanta, Georgia",2013,"Media",27,8970151,0.8253,2,1,1
"51","Atlanta","M9 Solutions",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.351842,33.918968,"1100 Hammond Dr, Atlanta, Georgia, 30328",2012,"IT Services",39,8057580,3.107,2,1,3
"52","Atlanta","MiLend",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.349755,33.930525,"1155 Perimeter Ctr W, Atlanta, Georgia, 30338",2013,"Financial Services",86,14242934,13.2281,2,2,3
"53","Atlanta","NRG Vision",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354991,33.918968,"990 Hammond Dr, Atlanta, Georgia, 30328",2012,"Energy",14,2862357,11.981,1,1,3
"54","Atlanta","Olympus Worldwide Chauffeured Services",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.362298,33.914441,"5825 Glenridge Dr, Atlanta, Georgia, 30328",2012,"Logistics & Transportation",9,2450000,2.611,1,1,2
"55","Atlanta","ORTEC International USA",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.355721,33.917458,"6 Concourse Pkwy, Atlanta, Georgia, 30328",2008,"Logistics & Transportation",0,5209000,1.9036,1,1,2
"56","Atlanta","PM Technologies (Atlanta)",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.36177,33.91238,"5775 Glenridge Dr, Atlanta, Georgia, 30328",2014,"IT Services",60,9447028,0.9128,2,1,1
"57","Atlanta","Principle Solutions Group",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354744,33.917386,"5 Concourse Pkwy, Atlanta, Georgia, 30328",2015,"IT Services",469,80605754,0.7342,3,3,1
"58","Atlanta","Quest Group",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.355667,33.917436,"6 Concourse Pkwy, Atlanta, Georgia, 30328",2015,"Human Resources",65,23175862,6.6454,2,2,3
"59","Atlanta","SecureWorks",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.353288,33.91683,"1 Concourse Pkwy, Atlanta, Georgia, 30328",2011,"IT Services",660,128800000,2.112195,3,4,2
"60","Atlanta","Software Paradigms International Group",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354744,33.917386,"5 Concourse Pkwy, Atlanta, Georgia, 30328",2015,"IT Services",1350,67920836,0.8632,3,3,1
"61","Atlanta","SPI",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.354744,33.917386,"5 Concourse Pkwy, Atlanta, Georgia, 30328",2011,"Business Products & Services",1400,28997000,0.9095802,3,2,1
"62","Atlanta","TekStream Solutions",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.349279,33.930307,"1117 Perimeter Ctr W, Atlanta, Georgia, 30338",2015,"IT Services",70,10716946,3.3705,2,2,3
"63","Atlanta","Visionaire Partners",13121010110,"Atlanta-Sandy Springs-Marietta, GA",5333853,-84.349279,33.930307,"1117 Perimeter Ctr W, Atlanta, Georgia, 30338",2013,"IT Services",21,11236000,2.2784,2,2,2
"64","Atlanta","The Capital Co.",13121010205,"Atlanta-Sandy Springs-Marietta, GA",6592684,-84.380797,33.921546,"200 Sandy Springs Pl, Atlanta, Georgia, 30328",2008,"Financial Services",15,13150502,4.2117,1,2,3
"65","Marietta","Atlanta Communities Real Estate Brokerage",13067030330,"Atlanta-Sandy Springs-Marietta, GA",6045237,-84.461299,33.979486,"3113 Roswell Rd, Marietta, Georgia, 30062",2015,"Real Estate",631,31662871,1.5935,3,2,2
"66","Atlanta","BIAS",13121010122,"Atlanta-Sandy Springs-Marietta, GA",3225045,-84.353284,33.933427,"1100 Abernathy Rd, Atlanta, Georgia, 30328",2015,"IT Services",92,77270168,0.9122,2,3,1
"67","Atlanta","FTRANS Corp.",13121010122,"Atlanta-Sandy Springs-Marietta, GA",3225045,-84.354632,33.933538,"1000 Abernathy Rd, Atlanta, Georgia, 30328",2011,"Financial Services",21,2557719,1.317171,2,1,2
"68","Sandy Springs","Hicks & Clark",13121010122,"Atlanta-Sandy Springs-Marietta, GA",3225045,-84.355777,33.93736,"400 Embassy Row, Sandy Springs, Georgia, 30328",2013,"Financial Services",14,2273868,9.6045,1,1,3
"69","Marietta","Anatek, Inc.",13067030332,"Atlanta-Sandy Springs-Marietta, GA",3586981,-84.427273,33.987005,"1513 Johnson Ferry Rd, Marietta, Georgia, 30062",2008,"Construction",0,23181896,1.8971,1,2,2
"70","Marietta","Headwaters Group",13067030332,"Atlanta-Sandy Springs-Marietta, GA",3586981,-84.437102,33.978204,"3901 Roswell Rd, Marietta, Georgia, 30062",2011,"IT Services",35,4462214,2.079859,2,1,2
"71","Atlanta","Servigistics",13067030320,"Atlanta-Sandy Springs-Marietta, GA",8898202,-84.4614,33.906078,"2300 Windy Ridge Pkwy SE, Atlanta, Georgia, 30339",2010,"Software",269,60200000,1.098,3,3,2
"72","Marietta","Property Masters",13067030502,"Atlanta-Sandy Springs-Marietta, GA",9575201,-84.510886,33.994461,"1860 Sandy Plains Rd, Marietta, Georgia, 30066",2011,"Construction",39,18744793,21.1398,2,2,3
"73","Marietta","The Elf on the Shelf",13067030502,"Atlanta-Sandy Springs-Marietta, GA",9575201,-84.541122,33.979028,"1174 Hayes Industrial Dr, Marietta, Georgia, 30062",2012,"Retail",26,16550745,2.088,2,2,2
"74","Marietta","Emerald Data Solutions",13067030318,"Atlanta-Sandy Springs-Marietta, GA",11494481,-84.411793,33.961381,"519 Johnson Ferry Rd NE, Marietta, Georgia, 30068",2015,"Software",21,6373926,0.8142,2,1,1
"75","Kennesaw","Accelerated Claims",13067030103,"Atlanta-Sandy Springs-Marietta, GA",14714101,-84.675024,34.037796,"3450 Acworth Due West Rd NW, Kennesaw, Georgia, 30144",2015,"Insurance",100,7756098,1.5308,2,1,2
"76","Marietta","CIO Partners",13067030328,"Atlanta-Sandy Springs-Marietta, GA",6598434,-84.429323,34.016325,"2840 Johnson Ferry Rd, Marietta, Georgia, 30062",2008,"Human Resources",25,3439000,2.1608,2,1,2
"77","Marietta","Santana Sales and Marketing Group",13067030328,"Atlanta-Sandy Springs-Marietta, GA",6598434,-84.435736,34.02754,"3943 Plantation Dr, Marietta, Georgia, 30062",2010,"Food & Beverage",7,20145417,1.205,1,2,2
"78","Smyrna","Roof Solutions",13067031110,"Atlanta-Sandy Springs-Marietta, GA",2704163,-84.51358674,33.88199697,"Atlanta Rd SE, Smyrna, Georgia, 30080",2009,"Construction",24,3764492,1.497,2,1,2
"79","Marietta","eVestment",13067030337,"Atlanta-Sandy Springs-Marietta, GA",4549116,-84.409762,33.968732,"5000 Olde Towne Pkwy, Marietta, Georgia, 30068",2015,"Financial Services",300,62573658,1.7954,3,3,2
"80","Marietta","Mom Corps",13067030337,"Atlanta-Sandy Springs-Marietta, GA",4549116,-84.407743,33.969175,"30068, Marietta, Georgia",2013,"Human Resources",141,16186455,9.8376,3,2,3
"81","Marietta","Saturn Freight Systems",13067030337,"Atlanta-Sandy Springs-Marietta, GA",4549116,-84.407743,33.969175,"30068, Marietta, Georgia",2013,"Logistics & Transportation",13,29922004,0.7869,1,2,1
"82","Atlanta","Aasent Mortgage Corporation",13067030339,"Atlanta-Sandy Springs-Marietta, GA",4166489,-84.463766,33.884848,"100 Galleria Pkwy SE, Atlanta, Georgia, 30339",2010,"Financial Services",50,3610838,5.662,2,1,3
"83","Atlanta","Aventis Systems",13067030339,"Atlanta-Sandy Springs-Marietta, GA",4166489,-84.464027,33.88547,"200 Galleria Pkwy SE, Atlanta, Georgia, 30339",2013,"Computer Hardware",31,13951473,1.5499,2,2,2
"84","Atlanta","Career Sports & Entertainment",13067030339,"Atlanta-Sandy Springs-Marietta, GA",4166489,-84.461437,33.885571,"600 Galleria Pkwy SE, Atlanta, Georgia, 30339",2009,"Advertising & Marketing",130,19300000,1.582,3,2,2
"85","Atlanta","Ingenious Med",13067030339,"Atlanta-Sandy Springs-Marietta, GA",4166489,-84.461434,33.886154,"400 Galleria Pkwy SE, Atlanta, Georgia, 30339",2014,"Health",120,16131943,2.2857,3,2,2
"86","Atlanta","LogFire",13067030339,"Atlanta-Sandy Springs-Marietta, GA",4166489,-84.463766,33.884848,"100 Galleria Pkwy SE, Atlanta, Georgia, 30339",2015,"Software",110,4997569,2.6216,3,1,2
"87","Atlanta","Maximum One Realty Greater Atlanta",13067030339,"Atlanta-Sandy Springs-Marietta, GA",4166489,-84.456703,33.881065,"3200 Cobb Galleria Pkwy, Atlanta, Georgia, 30339",2015,"Real Estate",716,15707516,1.6093,3,2,2
"88","Atlanta","Regulated Capital Consultants",13067030339,"Atlanta-Sandy Springs-Marietta, GA",4166489,-84.456477,33.872188,"4355 Cobb Pkwy, Atlanta, Georgia, 30339",2015,"Business Products & Services",17,7176204,10.3171,1,1,3
"89","Bremen","R.K. Redding Construction",13143010400,"Atlanta-Sandy Springs-Marietta, GA",144929366,-85.126999,33.721202,"412 Sangamore Rd, Bremen, Georgia, 30110",2010,"Construction",65,80687835,1.663,2,3,2
"90","Stone Mountain","PMAlliance",13089021912,"Atlanta-Sandy Springs-Marietta, GA",11438240,-84.163522,33.851743,"2075 Spencers Way, Stone Mountain, Georgia, 30087",2009,"Business Products & Services",70,11464283,2.262,2,2,2
"91","Smyrna","Romanoff Renovations",13067031111,"Atlanta-Sandy Springs-Marietta, GA",1955380,-84.502338,33.877624,"3100 Jonquil Dr SE, Smyrna, Georgia, 30080",2015,"Construction",435,77564044,1.3687,3,3,2
"92","Atlanta","Search Wizards",13089021405,"Atlanta-Sandy Springs-Marietta, GA",2401649,-84.330793,33.856755,"1427 Cartecay Dr NE, Atlanta, Georgia, 30319",2009,"Human Resources",6,13789154,8.275,1,2,3
"93","Atlanta","Bluetube",13089021502,"Atlanta-Sandy Springs-Marietta, GA",3543324,-84.341888,33.80635,"1123 Zonolite Rd NE, Atlanta, Georgia, 30306",2015,"Advertising & Marketing",40,4342420,3.9546,2,1,3
"94","Atlanta","Silverman Construction Program Management, Inc.",13089021502,"Atlanta-Sandy Springs-Marietta, GA",3543324,-84.343028,33.806624,"1075 Zonolite Rd NE, Atlanta, Georgia, 30306",2008,"Construction",12,3298899,1.3909,1,1,2
"95","Atlanta","Scicom Infrastructure Services",13089021603,"Atlanta-Sandy Springs-Marietta, GA",3843748,-84.331855,33.829,"2250 N Druid Hills Rd NE, Atlanta, Georgia, 30329",2015,"IT Services",14,5181830,2.8376,1,1,2
"96","Tucker","CatMedia",13089021703,"Atlanta-Sandy Springs-Marietta, GA",5216260,-84.261497,33.840878,"3776 Lavista Rd, Tucker, Georgia, 30084",2015,"Government Services",27,17016689,35.4517,2,2,3
"97","Tucker","Emery & Associates",13089021704,"Atlanta-Sandy Springs-Marietta, GA",7147293,-84.256804,33.840562,"1950 Montreal Rd, Tucker, Georgia, 30084",2011,"Construction",10,4964087,0.8800625,1,1,1
"98","Atlanta","Cardlytics",13121001300,"Atlanta-Sandy Springs-Marietta, GA",1316970,-84.365993,33.773343,"675 Ponce de Leon Ave NE, Atlanta, Georgia, 30308",2015,"Advertising & Marketing",273,53489473,35.9672,3,3,3
"99","Atlanta","Summit Tech Consulting",13121001300,"Atlanta-Sandy Springs-Marietta, GA",1316970,-84.372836,33.775785,"772 Charles Allen Dr NE, Atlanta, Georgia, 30308",2009,"Health",43,4602000,17.408,2,1,3
"100","Atlanta","Atlanta Pediatric Therapy",13121001500,"Atlanta-Sandy Springs-Marietta, GA",1151121,-84.350688,33.77274,"675 Seminole Ave NE, Atlanta, Georgia, 30307",2010,"Health",100,3805755,1.019,2,1,2
"101","Atlanta","Afterburner",13121001900,"Atlanta-Sandy Springs-Marietta, GA",996267,-84.3899505,33.76470832,"55 Ivan Allen Jr Blvd NW, Atlanta, Georgia, 30308",2015,"Human Resources",14,8060896,0.7658,1,1,1
"102","Atlanta","Fifth Group Restaurants",13121001900,"Atlanta-Sandy Springs-Marietta, GA",996267,-84.387546,33.760261,"229 Peachtree St, Atlanta, Georgia, 30303",2013,"Food & Beverage",556,29921640,0.7539,3,2,1
"103","Atlanta","A-1 Express / 1-800Courier",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.387787,33.794045,"1450 W Peachtree St NW, Atlanta, Georgia, 30309",2015,"Logistics & Transportation",800,29007115,4.42,3,2,3
"104","Atlanta","AirSage",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.38927,33.791138,"1330 Spring St NW, Atlanta, Georgia, 30309",2015,"Software",48,12851953,4.9311,2,2,3
"105","Atlanta","iVision",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.387782,33.793726,"1430 W Peachtree St NW, Atlanta, Georgia, 30309",2014,"IT Services",90,34041173,1.1303,2,2,2
"106","Atlanta","JCAT General Contractors",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.387809,33.789605,"1280 W Peachtree St NW, Atlanta, Georgia, 30309",2012,"Construction",21,3517179,1.612,2,1,2
"107","Atlanta","Nfinity",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.394357,33.791292,"201 17th St NW, Atlanta, Georgia, 30363",2009,"Consumer Products & Services",3,5101369,4.498,1,1,3
"108","Atlanta","Overgroup",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.394801,33.791304,"271 17th St NW, Atlanta, Georgia, 30363",2013,"Telecommunications",25,3189311,1.4004,2,1,2
"109","Atlanta","Ticket Alternative",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.389159,33.792039,"1369 Spring St NW, Atlanta, Georgia, 30309",2014,"Consumer Products & Services",23,12794127,0.8194,2,2,1
"110","Atlanta","Zifty.com",13121000500,"Atlanta-Sandy Springs-Marietta, GA",3295682,-84.389297,33.787957,"1220 Spring St NW, Atlanta, Georgia, 30309",2015,"Food & Beverage",97,7768334,1.62,2,1,2
"111","Winder","InkHead Promotional Products",13013180204,"Atlanta-Sandy Springs-Marietta, GA",15068523,-83.71635,33.993274,"138 Park Ave, Winder, Georgia, 30680",2013,"Advertising & Marketing",22,7800000,0.9701999,2,1,1
"112","Atlanta","Air Serv",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.364449,33.848969,"3399 Peachtree Rd NE, Atlanta, Georgia, 30326",2012,"Logistics & Transportation",10951,274800000,0.815,3,4,1
"113","Atlanta","American Global Logistics",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.364449,33.848969,"3399 Peachtree Rd NE, Atlanta, Georgia, 30326",2015,"Logistics & Transportation",66,212500000,0.772,2,4,1
"114","Atlanta","Annuitas",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.364449,33.848969,"3399 Peachtree Rd NE, Atlanta, Georgia, 30326",2015,"Business Products & Services",16,3356745,2.335,1,1,2
"115","Atlanta","Arke Systems",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.364878,33.848996,"3400 Peachtree Rd NE, Atlanta, Georgia, 30326",2015,"Advertising & Marketing",41,7867601,1.4579,2,1,2
"116","Atlanta","Configero",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.364449,33.848969,"3399 Peachtree Rd NE, Atlanta, Georgia, 30326",2014,"IT Services",45,2113261,1.746,2,1,2
"117","Atlanta","Keylingo Translations",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.361479,33.851001,"3455 Peachtree Rd NE, Atlanta, Georgia, 30326",2015,"Business Products & Services",50,3623379,0.7389,2,1,1
"118","Atlanta","Lucas Group",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.366037,33.848891,"3384 Peachtree Rd NE, Atlanta, Georgia, 30326",2008,"Human Resources",424,69655981,0.8846,3,3,1
"119","Atlanta","Mansell Group",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.358208,33.854015,"3630 Peachtree Rd NE, Atlanta, Georgia, 30326",2010,"Advertising & Marketing",80,6800000,1.957,2,1,2
"120","Atlanta","Morris|Hardwick|Schneider & LandCastle Title",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.367625,33.852323,"3560 Lenox Rd NE, Atlanta, Georgia, 30326",2014,"Real Estate",850,74781474,0.9261,3,3,1
"121","Atlanta","Noble Investment Group",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.362739,33.849757,"3424 Peachtree Rd NE, Atlanta, Georgia, 30326",2009,"Travel & Hospitality",7500,383400000,1.437,3,4,2
"122","Atlanta","Pallet Central Enterprises",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.363557,33.855871,"50 Conifer Park Ln NE, Atlanta, Georgia, 30342",2010,"Business Products & Services",10,14444626,0.843,1,2,1
"123","Atlanta","Response Mine Interactive",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.36584,33.848947,"3390 Peachtree Rd NE, Atlanta, Georgia, 30326",2012,"Advertising & Marketing",60,9809000,0.898,2,1,1
"124","Atlanta","Scout",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.365819,33.848896,"3391 Peachtree Rd NE, Atlanta, Georgia, 30326",2015,"Advertising & Marketing",78,12047230,1.0629,2,2,2
"125","Atlanta","SecurAmerica",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.364449,33.848969,"3399 Peachtree Rd NE, Atlanta, Georgia, 30326",2010,"Security",2857,33044269,2.651,3,2,2
"126","Atlanta","Teavana Holdings",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.3585347,33.85396838,"3630 Peachtree Rd NE, Atlanta, Georgia, 30326",2011,"Food & Beverage",1819,124700000,1.641802,3,4,2
"127","Atlanta","Vendormate",13121010002,"Atlanta-Sandy Springs-Marietta, GA",6266986,-84.36182,33.85064,"3445 Peachtree Rd NE, Atlanta, Georgia, 30326",2011,"Software",106,17520368,12.77645,3,2,3
"128","Atlanta","(r)evolution partners, Inc.",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.370694,33.847075,"3340 Peachtree Rd NE, Atlanta, Georgia, 30326",2008,"Consulting",13,3350866,2.2259,1,1,2
"129","Atlanta","Birdsey Group",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.370694,33.847075,"3340 Peachtree Rd NE, Atlanta, Georgia, 30326",2015,"Real Estate",42,8050409,16.8946,2,1,3
"130","Atlanta","Capitol Media Solutions",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.370763,33.847001,"3340 Peachtree Rd NE, Atlanta, Georgia, 30326",2012,"Advertising & Marketing",14,8625812,14.931,1,1,3
"131","Atlanta","Clinical Resources",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.37081,33.849014,"3338 Peachtree Rd NE, Atlanta, Georgia, 30326",2014,"Human Resources",17,8463600,1.0025,1,1,2
"132","Atlanta","Cloud Sherpas",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.378098,33.850255,"3525 Piedmont Rd NE, Atlanta, Georgia, 30305",2015,"IT Services",1100,1.34e+08,12.4687,3,4,3
"133","Atlanta","Colibrium",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.380636,33.852477,"3575 Piedmont Rd NE, Atlanta, Georgia, 30305",2014,"Health",249,11371322,1.78,3,2,2
"134","Atlanta","ExecuSource",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.379851,33.851742,"3565 Piedmont Rd NE, Atlanta, Georgia, 30305",2015,"Human Resources",12,4592811,8.9677,1,1,3
"135","Atlanta","Force Marketing",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.378098,33.850255,"3525 Piedmont Rd NE, Atlanta, Georgia, 30305",2014,"Advertising & Marketing",64,23745823,1.0779,2,2,2
"136","Atlanta","GWL Construction, LLC",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.377067,33.850155,"5 Piedmont Ctr NE, Atlanta, Georgia, 30305",2008,"Construction",20,45131062,14.9832,1,2,3
"137","Atlanta","Infosurv, Inc.",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.370763,33.847001,"3340 Peachtree Rd NE, Atlanta, Georgia, 30326",2008,"Advertising & Marketing",16,3102953,4.7606,1,1,3
"138","Atlanta","Innovolt",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.37866,33.850609,"3535 Piedmont Rd NE, Atlanta, Georgia, 30305",2013,"Business Products & Services",30,8039700,72.4769,2,1,3
"139","Atlanta","Instant Freight Solutions",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.378769,33.876328,"245 W Wieuca Rd NE, Atlanta, Georgia, 30342",2015,"Logistics & Transportation",5,2202754,0.988,1,1,1
"140","Atlanta","KMS Technology",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.373791,33.848303,"3423 Piedmont Rd NE, Atlanta, Georgia, 30305",2014,"IT Services",462,12752590,0.969,3,2,1
"141","Atlanta","Preparis",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.370763,33.847001,"3340 Peachtree Rd NE, Atlanta, Georgia, 30326",2014,"Software",26,2128190,1.0263,2,1,2
"142","Atlanta","StandBy Talent Staffing Services",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.370694,33.847075,"3340 Peachtree Rd NE, Atlanta, Georgia, 30326",2015,"Human Resources",47,3956855,3.4002,2,1,3
"143","Atlanta","The Service Fort",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.381049,33.867957,"4153 Roswell Rd, Atlanta, Georgia, 30342",2015,"Business Products & Services",99,3537994,1.3678,2,1,2
"144","Atlanta","TrustPoint International",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.380636,33.852477,"3575 Piedmont Rd NE, Atlanta, Georgia, 30305",2014,"Business Products & Services",230,47497526,3.7059,3,2,3
"145","Atlanta","WorthPoint",13121010001,"Atlanta-Sandy Springs-Marietta, GA",4042846,-84.378098,33.850255,"3525 Piedmont Rd NE, Atlanta, Georgia, 30305",2014,"Consumer Products & Services",15,4213441,1.2689,1,1,2
"146","Atlanta","BeavEx",13121009802,"Atlanta-Sandy Springs-Marietta, GA",10402093,-84.434222,33.859697,"3715 Northside Pkwy NW, Atlanta, Georgia, 30327",2013,"Logistics & Transportation",566,280100000,0.8611,3,4,1
"147","Atlanta","Kill Cliff",13121009802,"Atlanta-Sandy Springs-Marietta, GA",10402093,-84.434222,33.859697,"3715 Northside Pkwy NW, Atlanta, Georgia, 30327",2015,"Food & Beverage",38,8129959,32.5859,2,1,3
"148","Atlanta","PowerPlan",13121009802,"Atlanta-Sandy Springs-Marietta, GA",10402093,-84.427702,33.850043,"30327, Atlanta, Georgia",2014,"Software",250,85818516,0.9078,3,3,1
"149","Atlanta","SOAR Performance Group",13121009802,"Atlanta-Sandy Springs-Marietta, GA",10402093,-84.434222,33.859697,"3715 Northside Pkwy NW, Atlanta, Georgia, 30327",2014,"Business Products & Services",6,2240064,1.6169,1,1,2
"150","Carrollton","Greenway Medical Technologies",13045911100,"Atlanta-Sandy Springs-Marietta, GA",51632667,-85.089751,33.560058,"121 Greenway Blvd, Carrollton, Georgia, 30117",2012,"Health",530,105800000,1.418,3,4,2
"151","Temple","Janus International Group",13045910200,"Atlanta-Sandy Springs-Marietta, GA",118693079,-85.021406,33.713213,"135 Janus International Blvd, Temple, Georgia, 30179",2015,"Manufacturing",530,147300000,1.049,3,4,2
"152","Atlanta","Passports and Visas.com",13121010209,"Atlanta-Sandy Springs-Marietta, GA",3594716,-84.358627,33.971488,"7878 Roswell Rd, Atlanta, Georgia, 30350",2015,"Travel & Hospitality",29,5124770,3.2753,2,1,3
"153","Atlanta","Prestige Staffing",13121010209,"Atlanta-Sandy Springs-Marietta, GA",3594716,-84.356132,33.974057,"8010 Roswell Rd, Atlanta, Georgia, 30350",2008,"Human Resources",175,15723367,1.3432,3,2,2
