"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr"
"5146","Tampa","Convergence Consulting Group",12057011708,"Tampa-St. Petersburg-Clearwater, FL",3913925,-82.570487,27.962786,"2502 N Rocky Point Dr, Tampa, Florida, 33607"
"5147","Tampa","CSA",12057011708,"Tampa-St. Petersburg-Clearwater, FL",3913925,-82.567958,27.968345,"3001 N Rocky Point Dr E, Tampa, Florida, 33607"
"5148","Tampa","LabTech Software",12057011708,"Tampa-St. Petersburg-Clearwater, FL",3913925,-82.550653,27.978061,"4110 George Rd, Tampa, Florida, 33634"
"5149","Tampa","Laser Spine Institute",12057011708,"Tampa-St. Petersburg-Clearwater, FL",3913925,-82.567958,27.968345,"3001 N Rocky Point Dr E, Tampa, Florida, 33607"
"5150","Tampa","Vertical Integration",12057011708,"Tampa-St. Petersburg-Clearwater, FL",3913925,-82.550657,27.966914,"3000 Bayport Dr, Tampa, Florida, 33607"
"5151","Palm Harbor","Dynamic Solutions Group (Palm Harbor, FL)",12103027210,"Tampa-St. Petersburg-Clearwater, FL",2702034,-82.763913,28.05648,"785 CR-1 S, Palm Harbor, Florida, 34683"
"5152","St Petersburg","Fextel",12103024411,"Tampa-St. Petersburg-Clearwater, FL",9463145,-82.638651,27.850761,"8601 4th St N, St Petersburg, Florida, 33702"
"5153","Clearwater","Actron Engineering",12103024512,"Tampa-St. Petersburg-Clearwater, FL",12119213,-82.716121,27.891044,"13089 60th St N, Clearwater, Florida, 33760"
"5154","Clearwater","eMason",12103024512,"Tampa-St. Petersburg-Clearwater, FL",12119213,-82.695152,27.893793,"4592 Ulmerton Rd, Clearwater, Florida, 33762"
"5155","Clearwater","Fieldstone Landscape Services",12103024512,"Tampa-St. Petersburg-Clearwater, FL",12119213,-82.699232,27.882879,"4801 122nd Ave N, Clearwater, Florida, 33762"
"5156","St Petersburg","Shear Enterprises",12103024512,"Tampa-St. Petersburg-Clearwater, FL",12119213,-82.671712,27.882051,"12120 28th St N, St Petersburg, Florida, 33716"
"5157","St Petersburg","Splash and Dash for Dogs International",12103024512,"Tampa-St. Petersburg-Clearwater, FL",12119213,-82.671867,27.885581,"2820 Scherer Dr N, St Petersburg, Florida, 33716"
"5158","Oldsmar","Audio Messaging Solutions",12103027327,"Tampa-St. Petersburg-Clearwater, FL",8309023,-82.656086,28.054415,"720 Brooker Creek Blvd, Oldsmar, Florida, 34677"
"5159","Oldsmar","Global Convergence",12103027327,"Tampa-St. Petersburg-Clearwater, FL",8309023,-82.656659,28.053663,"640 Brooker Creek Blvd, Oldsmar, Florida, 34677"
"5160","Oldsmar","Nationwide Appraisal Network",12103027327,"Tampa-St. Petersburg-Clearwater, FL",8309023,-82.671196,28.044397,"250 Pine Ave N, Oldsmar, Florida, 34677"
"5161","Oldsmar","Network Liquidators",12103027327,"Tampa-St. Petersburg-Clearwater, FL",8309023,-82.654241,28.035754,"4027 Tampa Rd, Oldsmar, Florida, 34677"
"5162","Oldsmar","Spectrio",12103027327,"Tampa-St. Petersburg-Clearwater, FL",8309023,-82.656086,28.054415,"720 Brooker Creek Blvd, Oldsmar, Florida, 34677"
"5163","Oldsmar","Ultramatics",12103027327,"Tampa-St. Petersburg-Clearwater, FL",8309023,-82.656086,28.054415,"720 Brooker Creek Blvd, Oldsmar, Florida, 34677"
"5164","Largo","The Media Crew",12103025307,"Tampa-St. Petersburg-Clearwater, FL",3311206,-82.812902,27.880309,"12597 Walsingham Rd, Largo, Florida, 33774"
"5165","Brooksville","Sun Fiberglass Products",12053040502,"Tampa-St. Petersburg-Clearwater, FL",9784197,-82.388316,28.556269,"34601, Brooksville, Florida"
"5166","Brooksville","AME International",12053040911,"Tampa-St. Petersburg-Clearwater, FL",22899988,-82.47639,28.46708,"2324 Circuit Way, Brooksville, Florida, 34604"
"5167","St Petersburg","C1 Bank",12103028600,"Tampa-St. Petersburg-Clearwater, FL",2608244,-82.640128,27.770214,"100 5th St S, St Petersburg, Florida, 33701"
"5168","St Petersburg","Kobie Marketing",12103028600,"Tampa-St. Petersburg-Clearwater, FL",2608244,-82.634751,27.769443,"100 2nd Ave S, St Petersburg, Florida, 33701"
"5169","St Petersburg","PowerChord",12103028600,"Tampa-St. Petersburg-Clearwater, FL",2608244,-82.634751,27.769443,"100 2nd Ave S, St Petersburg, Florida, 33701"
"5170","St Petersburg","Squaremouth",12103028600,"Tampa-St. Petersburg-Clearwater, FL",2608244,-82.634751,27.769443,"100 2nd Ave S, St Petersburg, Florida, 33701"
"5171","St Petersburg","The Salon People",12103028600,"Tampa-St. Petersburg-Clearwater, FL",2608244,-82.637103,27.76884,"235 3rd St S, St Petersburg, Florida, 33701"
"5172","Spring Hill","Premier Technology Systems",12053040906,"Tampa-St. Petersburg-Clearwater, FL",11006371,-82.487383,28.47441,"3035 Anderson Snow Rd, Spring Hill, Florida, 34609"
"5173","Spring Hill"," ",12053040906,"Tampa-St. Petersburg-Clearwater, FL",11006371,-82.487383,28.47441,"3035 Anderson Snow Rd, Spring Hill, Florida, 34609"
"5174","Saint Petersburg","Modern Business Associates",12103024410,"Tampa-St. Petersburg-Clearwater, FL",1827511,-82.642967,27.847491,"33702, Saint Petersburg, Florida"
"5175","St Petersburg","Trident Technical Solutions",12103024410,"Tampa-St. Petersburg-Clearwater, FL",1827511,-82.643931,27.857433,"750 94th Ave N, St Petersburg, Florida, 33702"
"5176","Land O Lakes","Great Britain Tile",12101031903,"Tampa-St. Petersburg-Clearwater, FL",18158229,-82.493086,28.296684,"9533 Land O Lakes Blvd, Land O Lakes, Florida, 34638"
"5177","Wesley Chapel","EverydayFamily",12101032106,"Tampa-St. Petersburg-Clearwater, FL",10192826,-82.373164,28.191624,"2406 Cypress Glen Dr, Wesley Chapel, Florida, 33544"
"5178","Wesley Chapel","Market Technologies",12101032106,"Tampa-St. Petersburg-Clearwater, FL",10192826,-82.362331,28.189381,"33544, Wesley Chapel, Florida"
"5179","Riverview","BlueGrace Logistics",12057013317,"Tampa-St. Petersburg-Clearwater, FL",1785076,-82.337892,27.920274,"2846 S Falkenburg Rd, Riverview, Florida, 33578"
"5180","Tampa","RNR Custom Wheels And Tires",12057010817,"Tampa-St. Petersburg-Clearwater, FL",1068687,-82.451428,28.081404,"14620 N Nebraska Ave, Tampa, Florida, 33613"
"5181","Riverview","i9 Sports",12057013703,"Tampa-St. Petersburg-Clearwater, FL",4673773,-82.350227,27.909932,"9410 Camden Field Pkwy, Riverview, Florida, 33578"
"5182","Brooksville","Monster Transmission & Performance",12053040303,"Tampa-St. Petersburg-Clearwater, FL",46187038,-82.408691,28.526644,"19370 Oliver St, Brooksville, Florida, 34601"
"5183","Clearwater","Bluewater Media",12103024510,"Tampa-St. Petersburg-Clearwater, FL",2568031,-82.710322,27.902807,"14375 Myerlake Cir, Clearwater, Florida, 33760"
"5184","St Petersburg","Bongo International",12103024412,"Tampa-St. Petersburg-Clearwater, FL",9809714,-82.64783,27.870649,"10901 Roosevelt Blvd N, St Petersburg, Florida, 33716"
"5185","St Petersburg","Tower Cloud",12103024412,"Tampa-St. Petersburg-Clearwater, FL",9809714,-82.653791,27.859271,"9501 International Ct N, St Petersburg, Florida, 33716"
"5186","Clearwater","Bay National Title Company",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.661858,27.896053,"13577 Feather Sound Dr, Clearwater, Florida, 33762"
"5187","Clearwater","CCS Medical",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.700421,27.901591,"14255 49th St N, Clearwater, Florida, 33762"
"5188","Clearwater","E-Telequote Insurance",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.696493,27.90351,"14450 46th St N, Clearwater, Florida, 33762"
"5189","Clearwater","Galaxy Marketing Solutions",12103024509,"Tampa-St. Petersburg-Clearwater, FL",11892491,-82.670074,27.899631,"33762, Clearwater, Florida"
"5190","Largo","Ker's Winghouse",12103025416,"Tampa-St. Petersburg-Clearwater, FL",1295336,-82.758309,27.916416,"33771, Largo, Florida"
"5191","Clearwater","Applied Media Technologies Corporation",12103025415,"Tampa-St. Petersburg-Clearwater, FL",1363459,-82.744993,27.914638,"4091 AMTC Center Dr, Clearwater, Florida, 33764"
"5192","Tampa","Wittenberg Weiner Consulting",12057011524,"Tampa-St. Petersburg-Clearwater, FL",2179968,-82.504627,28.093877,"3837 Northdale Blvd, Tampa, Florida, 33624"
"5193","Tampa","RE/MAX Dynamic-The Duncan Duo & Associates",12057006900,"Tampa-St. Petersburg-Clearwater, FL",3000707,-82.50631,27.87428,"6320 S Dale Mabry Hwy, Tampa, Florida, 33611"
"5194","Tampa","Amzur Technologies",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.460138,27.947796,"400 N Ashley Dr, Tampa, Florida, 33602"
"5195","Tampa","Cabinets.com",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.450326,27.948136,"109 N Brush St, Tampa, Florida, 33602"
"5196","Tampa","Calhoun International",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458108,27.945848,"100 N Tampa St, Tampa, Florida, 33602"
"5197","Tampa","Digital Legal Tampa",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458108,27.945848,"100 N Tampa St, Tampa, Florida, 33602"
"5198","Tampa","Hivelocity Hosting",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458979,27.947758,"400 N Tampa St, Tampa, Florida, 33602"
"5199","Tampa","Inetico",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.460019,27.947582,"400 N Ashley Dr, Tampa, Florida, 33602"
"5200","Tampa","LCG Capital",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458363,27.947534,"201 E Kennedy Blvd, Tampa, Florida, 33602"
"5201","Tampa","Maney & Gordon",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.453688,27.949198,"33602, Tampa, Florida"
"5202","Tampa","Streamline Defense",12057005101,"Tampa-St. Petersburg-Clearwater, FL",1866212,-82.458108,27.945848,"100 N Tampa St, Tampa, Florida, 33602"
"5203","Port Richey","Geo-Logical",12101030903,"Tampa-St. Petersburg-Clearwater, FL",2632258,-82.705852,28.278478,"6551 Industrial Ave, Port Richey, Florida, 34668"
"5204","Tampa","Sharn Veterinary",12057011304,"Tampa-St. Petersburg-Clearwater, FL",3933269,-82.504163,28.046274,"33618, Tampa, Florida"
"5205","Tampa","SRI Tech Solutions",12057011015,"Tampa-St. Petersburg-Clearwater, FL",12874845,-82.404784,28.089804,"15310 Amberly Dr, Tampa, Florida, 33647"
"5206","Palm Harbor","Bild & Company",12103027202,"Tampa-St. Petersburg-Clearwater, FL",6608348,-82.773486,28.104128,"3608 Shady Ln, Palm Harbor, Florida, 34683"
"5207","Tampa","WRScompass",12057012211,"Tampa-St. Petersburg-Clearwater, FL",9674776,-82.329846,27.95257,"221 Hobbs St, Tampa, Florida, 33619"
"5208","Tampa","Acclaris",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524091,27.956001,"1511 N West Shore Blvd, Tampa, Florida, 33607"
"5209","Tampa","ATS Staffing of Tampa",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524091,27.95466,"1111 N West Shore Blvd, Tampa, Florida, 33607"
"5210","Tampa","Baldwin Risk Partners",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.512231,27.966205,"4010 W Boy Scout Blvd, Tampa, Florida, 33607"
"5211","Tampa","DEX imaging inc.",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.531872,27.950448,"5109 W Lemon St, Tampa, Florida, 33609"
"5212","Tampa","eBridge Solutions",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.528253,27.953191,"1018 N Ward St, Tampa, Florida, 33607"
"5213","Tampa","Engage Behavioral Health",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.536533,27.949701,"550 N Reo St, Tampa, Florida, 33609"
"5214","Tampa","Hire Velocity",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.538067,27.946859,"5550 W Executive Dr, Tampa, Florida, 33609"
"5215","Tampa","Hiregy",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524091,27.95466,"1111 N West Shore Blvd, Tampa, Florida, 33607"
"5216","Tampa","IT Authorities",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.531252,27.955973,"5102 W Laurel St, Tampa, Florida, 33607"
"5217","Tampa","Qoncert",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.530955,27.955969,"5204 W Laurel St, Tampa, Florida, 33607"
"5218","Tampa","SkyBridge Resources",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524071,27.95749,"1715 N West Shore Blvd, Tampa, Florida, 33607"
"5219","Tampa","Telovations",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524151,27.955207,"1410 N Westshore Blvd, Tampa, Florida, 33607"
"5220","Tampa","Triad Retail Media",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.524152,27.955551,"1410 N West Shore Blvd, Tampa, Florida, 33607"
"5221","Tampa","USA Staffing Services",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.537442,27.955153,"5510 W La Salle St, Tampa, Florida, 33607"
"5222","Tampa","Veredus",12057004600,"Tampa-St. Petersburg-Clearwater, FL",5944124,-82.516492,27.952173,"4300 W Cypress St, Tampa, Florida, 33607"
"5223","Tampa","Ideal Image Development",12057005900,"Tampa-St. Petersburg-Clearwater, FL",3704620,-82.524742,27.944813,"4830 W Kennedy Blvd, Tampa, Florida, 33609"
"5224","Tampa","TAMCO",12057005900,"Tampa-St. Petersburg-Clearwater, FL",3704620,-82.524742,27.944813,"4830 W Kennedy Blvd, Tampa, Florida, 33609"
"5225","Tampa","Tribridge",12057005900,"Tampa-St. Petersburg-Clearwater, FL",3704620,-82.524742,27.944813,"4830 W Kennedy Blvd, Tampa, Florida, 33609"
"5226","Tampa","Patiomats.com LLC",12057006501,"Tampa-St. Petersburg-Clearwater, FL",1404847,-82.521994,27.90186,"4317 S Trask St, Tampa, Florida, 33611"
"5227","Wesley Chapel","TraderPlanet.com",12101032006,"Tampa-St. Petersburg-Clearwater, FL",28212230,-82.364623,28.24116,"5807 Old Pasco Rd, Wesley Chapel, Florida, 33544"
"5228","New Port Richey","Novus Medical Detox Centers",12101031302,"Tampa-St. Petersburg-Clearwater, FL",17883609,-82.661403,28.285808,"9270 Royal Palm Ave, New Port Richey, Florida, 34654"
"5229","Odessa","Sensible Micro",12101031701,"Tampa-St. Petersburg-Clearwater, FL",131999502,-82.624262,28.193261,"2339 Destiny Way, Odessa, Florida, 33556"
"5230","Tampa","GlobalVise",12057010210,"Tampa-St. Petersburg-Clearwater, FL",3320768,-82.313714,28.144116,"10335 Cross Creek Blvd, Tampa, Florida, 33647"
"5231","Tampa","Real Freedom",12057005401,"Tampa-St. Petersburg-Clearwater, FL",3477466,-82.460421,27.913076,"618 Riviera Dr, Tampa, Florida, 33606"
"5232","Tampa","Mac of All Trades",12057011517,"Tampa-St. Petersburg-Clearwater, FL",17679316,-82.646699,28.065359,"14474 Carlson Cir, Tampa, Florida, 33626"
"5233","Odessa","The Launch Pad",12101031601,"Tampa-St. Petersburg-Clearwater, FL",10389006,-82.591863,28.174621,"1115 Gunn Hwy, Odessa, Florida, 33556"
"5234","Odessa","McHyl Enterprises",12057011518,"Tampa-St. Petersburg-Clearwater, FL",20795295,-82.581015,28.093728,"33556, Odessa, Florida"
"5235","Tampa","EKS Group",12057013315,"Tampa-St. Petersburg-Clearwater, FL",5268300,-82.338952,27.938801,"1107 Marbella Plaza Dr, Tampa, Florida, 33619"
"5236","Trinity","FreightCenter.com",12101031507,"Tampa-St. Petersburg-Clearwater, FL",9504252,-82.681527,28.189395,"2049 Welbilt Blvd, Trinity, Florida, 34655"
"5237","Trinity","Kemp, Ruge & Green Law Group",12101031507,"Tampa-St. Petersburg-Clearwater, FL",9504252,-82.681527,28.189395,"2049 Welbilt Blvd, Trinity, Florida, 34655"
"5238","Land O Lakes","Southern Crafted Homes",12101032009,"Tampa-St. Petersburg-Clearwater, FL",11166851,-82.436398,28.220589,"34639, Land O Lakes, Florida"
"5239","Spring Hill","Thunder Bay Builders",12053041502,"Tampa-St. Petersburg-Clearwater, FL",33040343,-82.603543,28.48683,"3755 Commercial Way, Spring Hill, Florida, 34606"
"5240","Tampa","Freedom Health",12057011802,"Tampa-St. Petersburg-Clearwater, FL",3305729,-82.50721,27.99773,"5403 N Church Ave, Tampa, Florida, 33614"
"5241","Tampa","Convene (Tampa, FL)",12057010701,"Tampa-St. Petersburg-Clearwater, FL",3711403,-82.373621,28.054273,"6983 E Fowler Ave, Tampa, Florida, 33617"
"5242","Temple Terrace","McIntyre Panzarella Thanasides",12057010701,"Tampa-St. Petersburg-Clearwater, FL",3711403,-82.373641,28.054273,"6943 E Fowler Ave, Temple Terrace, Florida, 33617"
"5243","Tampa","Custom Cable",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.34445,27.97303,"3221 Cherry Palm Dr, Tampa, Florida, 33619"
"5244","Tampa","Nitro Mobile Solutions",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.330661,27.983506,"10210 Highland Manor Dr, Tampa, Florida, 33610"
"5245","Tampa","Prince Contracting",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.330661,27.983506,"10210 Highland Manor Dr, Tampa, Florida, 33610"
"5246","Tampa","ReEmployAbility",12057012103,"Tampa-St. Petersburg-Clearwater, FL",9383392,-82.336203,27.9731,"3212 Parkside Center Cir, Tampa, Florida, 33619"
"5247","Tampa","Advanced MarketPlace",12057012002,"Tampa-St. Petersburg-Clearwater, FL",5050816,-82.36051,27.970744,"3018 N US-301, Tampa, Florida, 33619"
"5248","Tampa","La Bonita Ole",12057012002,"Tampa-St. Petersburg-Clearwater, FL",5050816,-82.389,27.966814,"5804 E Columbus Dr, Tampa, Florida, 33619"
"5249","Lutz","Yagoozon",12057011005,"Tampa-St. Petersburg-Clearwater, FL",8678957,-82.440071,28.14648,"18633 San Rio Cir, Lutz, Florida, 33549"
"5250","Lutz","Ovations Food Services",12057011006,"Tampa-St. Petersburg-Clearwater, FL",18050713,-82.462964,28.139304,"18228 N US-41, Lutz, Florida, 33549"
"5251","Tampa","eWinWin",12057011008,"Tampa-St. Petersburg-Clearwater, FL",21503550,-82.378983,28.130581,"5334 Primrose Lake Cir, Tampa, Florida, 33647"
"5252","Tampa","Magnetic",12057011008,"Tampa-St. Petersburg-Clearwater, FL",21503550,-82.37912,28.13099,"5325 Primrose Lake Cir, Tampa, Florida, 33647"
"5253","Plant City","Solution Source",12057012600,"Tampa-St. Petersburg-Clearwater, FL",5000687,-82.122782,28.013364,"301 S Collins St, Plant City, Florida, 33563"
"5254","Clearwater","CWU",12103025405,"Tampa-St. Petersburg-Clearwater, FL",2537465,-82.72987,27.947751,"19321 US Highway 19 N, Clearwater, Florida, 33764"
"5255","Tampa","Medialab 3D Solutions",12057010810,"Tampa-St. Petersburg-Clearwater, FL",3586208,-82.376173,28.064632,"13101 Telecom Dr, Tampa, Florida, 33637"
"5256","Martinsburg","digiBlitz Technologies",54003971300,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33774260,-77.958569,39.479155,"1314 Edwin Miller Blvd, Martinsburg, West Virginia, 25404"
"5257","Manassas","Oberon Associates, Inc.",51683910402,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9913971,-77.521001,38.740095,"9700 Capital Ct, Manassas, Virginia, 20110"
"5258","Manassas","Tracen Technologies",51683910402,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9913971,-77.5207,38.739515,"9720 Capital Ct, Manassas, Virginia, 20110"
"5259","Sterling","kmG Hauling",51107611202,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3291425,-77.383384,39.047644,"20165, Sterling, Virginia"
"5260","Sterling","ABBTech Staffing Services",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.421406,38.988433,"45625 Willow Pond Plz, Sterling, Virginia, 20164"
"5261","Sterling","EcomNets",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.42127,38.98851,"45615 Willow Pond Plz, Sterling, Virginia, 20164"
"5262","Sterling","InfoRelay Online Systems",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.422956,38.982574,"22900 Shaw Rd, Sterling, Virginia, 20166"
"5263","Sterling","Infused Solutions",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.415935,38.990855,"22636 Davis Dr, Sterling, Virginia, 20164"
"5264","Sterling","New River Systems",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.415935,38.990855,"22636 Davis Dr, Sterling, Virginia, 20164"
"5265","Arcola","ServiceForce",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.421277,38.985985,"45662 Terminal Dr, Arcola, Virginia, 20166"
"5266","Sterling","WheelsOnsite USA",51107611700,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7045296,-77.421277,38.985985,"45662 Terminal Dr, Sterling, Virginia, 20166"
"5267","Leesburg","6K Systems",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.475331,39.075706,"44084 Riverside Pkwy, Leesburg, Virginia, 20176"
"5268","Ashburn","FCi Federal",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.452246,39.059815,"20130 Lakeview Center Plz, Ashburn, Virginia, 20147"
"5269","Ashburn","Mindseeker",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.452647,39.05933,"20130 Lakeview Center Plz, Ashburn, Virginia, 20147"
"5270","Ashburn","VIP Communications",51107611002,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5645369,-77.436444,39.051773,"45189 Research Pl, Ashburn, Virginia, 20147"
"5271","Fredericksburg","Neibauer Dental",51177020104,"Washington-Arlington-Alexandria, DC-VA-MD-WV",43927544,-77.564534,38.290883,"5630 Plank Rd, Fredericksburg, Virginia, 22407"
"5272","Manassas","Lord & Co. Technologies",51683910201,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2732451,-77.480855,38.765055,"8809 Sudley Rd, Manassas, Virginia, 20110"
"5273","Fredericksburg","Harkcon",51179010406,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6504009,-77.428177,38.307373,"43 Town and Country Dr, Fredericksburg, Virginia, 22405"
"5274","Stafford","Davis Defense Group",51179010103,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5070894,-77.404816,38.461105,"475 Aquia Towne Ctr Dr, Stafford, Virginia, 22554"
"5275","Stafford","The Bowen Consulting Group",51179010205,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9009875,-77.502965,38.471966,"22556, Stafford, Virginia"
"5276","Stafford","Coins For Anything",51179010206,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7577216,-77.437421,38.473687,"556 Garrisonville Rd, Stafford, Virginia, 22554"
"5277","Stafford","Command Decisions Systems & Solutions",51179010206,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7577216,-77.433061,38.476632,"51 Barrett Heights Rd, Stafford, Virginia, 22556"
"5278","Stafford","Momentum Solutionz",51179010210,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12339327,-77.422787,38.438396,"18 Fife St, Stafford, Virginia, 22554"
"5279","Stafford","Emergency Planning Management",51179010204,"Washington-Arlington-Alexandria, DC-VA-MD-WV",58438731,-77.520056,38.433985,"108 Lupine Dr, Stafford, Virginia, 22556"
"5280","Stafford","MilitaryByOwner Advertising",51179010204,"Washington-Arlington-Alexandria, DC-VA-MD-WV",58438731,-77.520256,38.432033,"129 Lupine Dr, Stafford, Virginia, 22556"
"5281","Fredericksburg","ATSI",51179010303,"Washington-Arlington-Alexandria, DC-VA-MD-WV",72309770,-77.545075,38.364762,"22406, Fredericksburg, Virginia"
"5282","Alexandria","B3 Solutions",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.042729,38.813939,"901 N Pitt St, Alexandria, Virginia, 22314"
"5283","Alexandria","Capstone",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.042654,38.821828,"635 Slaters Ln, Alexandria, Virginia, 22314"
"5284","Alexandria","Capstone Corporation",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.042654,38.821828,"635 Slaters Ln, Alexandria, Virginia, 22314"
"5285","Alexandria","CenTauri Solutions",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.045577,38.811403,"675 N Washington St, Alexandria, Virginia, 22314"
"5286","Alexandria","Corbin",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314"
"5287","Alexandria","Corbin Company",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314"
"5288","Alexandria","Culmen International",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314"
"5289","Alexandria","Defense Point Security",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039325,38.814563,"44 Canal Center Plz, Alexandria, Virginia, 22314"
"5290","Alexandria","Dougherty & Associates",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039928,38.816503,"1199 N Fairfax St, Alexandria, Virginia, 22314"
"5291","Alexandria","Fishbowl Inc.",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039325,38.814563,"44 Canal Center Plz, Alexandria, Virginia, 22314"
"5292","Alexandria","Metro Systems",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040288,38.812418,"209 Madison St, Alexandria, Virginia, 22314"
"5293","Alexandria","Old Town IT",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.045651,38.811054,"625 N Washington St, Alexandria, Virginia, 22314"
"5294","Alexandria","Phase One Consulting Group",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314"
"5295","Alexandria","Silverback Strategies",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.045651,38.811054,"625 N Washington St, Alexandria, Virginia, 22314"
"5296","Alexandria","STG International",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040244,38.81474,"99 Canal Center Plz, Alexandria, Virginia, 22314"
"5297","Alexandria","SunStar",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.040215,38.815141,"1033 N Fairfax St, Alexandria, Virginia, 22314"
"5298","Alexandria","TENICA and Associates",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039928,38.816503,"1199 N Fairfax St, Alexandria, Virginia, 22314"
"5299","Alexandria","The Onyx Group",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.039928,38.816503,"1199 N Fairfax St, Alexandria, Virginia, 22314"
"5300","Alexandria","Tidal Basin Government Consulting",51510201801,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2803690,-77.045577,38.811403,"675 N Washington St, Alexandria, Virginia, 22314"
